id,title,report_time,introduction,pages_count,industry,cover,download_url
4092,2022年中国数据中台行业研究报告,2022-11-01 15:31:35.0,数据中台的诞生源于企业在“业务数据化”过程中产生的多源异构数据，导致“数据孤岛”“数据烟囱”、多云环境导致IT架构复杂，数据价值得不到释放等诸多瓶颈与痛点。本报告聚焦于数据中台自身的技术推演、行业的生态化发展、竞争格局的不断演进，帮助资本和产业更清晰地了解中国数据中台的发展现状，梳理赛道的发展路径和市场机会，结合典型企业的优秀落地场景，探索数据中台行业未来的突破方向和可能性。,48,企业服务,https://pic.iresearch.cn/news/202211/638029135421088839.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4092
4093,2022年中国云游戏行业研究报告,2022-11-03 17:59:11.0,​报告基于艾瑞多年对游戏行业的研究、数据积累以及艾瑞数据产品监测成果，通过洞察国内云游戏市场及云游戏平台的发展现状，深入分析云游戏行业发展痛点、发展机会与未来趋势。希望能为相关企业与资本市场提供云游戏相关领域的参考意见与运营建议。,33,游戏行业,https://pic.iresearch.cn/news/202211/638030951916361874.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4093
4094,电竞人群：两性健康品类消费趋势报告,2022-11-06 20:00:00.0,电竞人群是当今社会的重要群体，他们年轻、有个性、追求潮流，是未来的消费主力人群。同时，电竞人群大多处于恋爱或已婚状态，两性关系和两性健康品类与他们密切相关；探索电竞人群的两性生活对于了解当代年轻人的情感生活和消费趋向至关重要。,30,消费者洞察,https://pic.iresearch.cn/news/202211/638031571438220927.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4094
4095,2022年中国智能机器人行业研究报告,2022-11-04 20:21:51.0,《“十四五”机器人产业发展规划》明确了产业规划的重大意义并突出目标，将中国机器人产业地位再次推向新的高度。随着语音识别、机器视觉、机器学习、自动导航与定位等多种智能技术的不断发展与落地，智能机器人在多领域成为市场的“宠儿”。智能技术的加持，促进传统机器人行业进入快速转型期，对无人化、自动化、智能化生产力的旺盛需求，整体产业发展势头迅猛。本报告聚焦智能机器人领域，从产业现状、市场洞察、领域应用、未来趋势等角度展开分析，供行业相关主体参考。,53,先进制造,https://pic.iresearch.cn/news/202211/638031901327777901.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4095
4096,2022年女性精致美学白皮书,2022-11-04 20:35:34.0,本篇报告立足于精致美学市场，从护肤、彩妆、护发及科技美容等赛道数量市场发展现状及前景趋势，梳理行业市场规模、细分赛道特征及市场发展环境；在消费端洞察消费者需求，研究消费者购买关注及痛点。聚焦纯净护肤、友好美妆、头皮养护、护肤黑科技四个细分赛道，深入分析其品类特征及市场表现。同时列举部分代表性企业，简析其发展历程、商业布局及产品表现。,41,消费者洞察,https://pic.iresearch.cn/news/202211/638031904150379097.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4096
4097,云服务行业动态及热点研究月报 - 2022年10月,2022-11-04 20:40:40.0,本月报是艾瑞针对整体云服务以及基础云、中小微企业、个人网盘等热门赛道在本月产生的热门事件、政策动向、技术革新、招采信息、资本动态等，及重点客户和头部企业的动态信号及标杆案例，进行材料搜集并整理的行业信息监测报告。艾瑞基于云服务行业洞察，捕捉行业最新业态，为读者提供商业见解的初衷，对公开信息进行分行业、分类别的收集整理，并结合多位云服务产业分析师对关键信息的分析洞见，向读者简洁、清晰、深入地展示近期中国云服务市场的变化方向。,39,企业服务,https://pic.iresearch.cn/news/202211/638031908023839066.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4097
4099,2022年MeetBrands中国出海品牌价值榜单报告,2022-11-10 10:00:00.0,在数字技术发展、国内外市场环境变化等因素的影响下，中国品牌正迎来以“产业智能化升级、数字化变革提效、全链路数字营销、提升品牌价值”为特点的中国出海品牌数字化新阶段。面对品牌价值认知度低的普遍困境，数字化能力建设将成为帮助品牌打破困境的关键措施。在此背景下，我们联合飞书深诺推出《2022 MeetBrands中国出海品牌价值榜单报告》，探讨中国品牌出海的数字升级之路，关注明星品牌、新锐品牌的如何借助数字技术在海外加速崛起，挖掘品牌出海更多潜力。,74,媒体文娱,https://pic.iresearch.cn/news/202211/638036071261373960.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4099
4100,百度电商价值研究报告,2022-11-10 14:10:21.0,报告从供需两端总结了品牌方、电商渠道端及消费者电商消费行为变化，分析了电商市场的变化和趋势，以及在电商发展变化中百度电商的机会。同时对于百度电商的两个主要类目（引流电商、度小店）分别进行了基于用户深访的价值点深度挖掘，分析及总结百度电商的能力、差异化价值。最后以百度电商作为典型媒体电商案例进行分析，分析了百度直营电商和百度电商会员产品及能力。,36,消费电商,https://pic.iresearch.cn/news/202211/638036863753211086.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4100
4101,2022年中国AI+金融行业发展研究报告,2022-11-11 13:05:56.0,近年来，金融科技新政策不断发布，AI技术持续迭代升级，AI金融产业链玩家角色动态演变，AI技术与金融业务场景呈现出深化融合发展的新态势。对此，艾瑞发布《2022年中国AI+金融行业发展研究报告》，深度剖析计算机视觉、机器学习、知识图谱、智能语音与对话式AI、自然语言处理各项AI技术在金融领域的应用场景与市场规模，探讨AI技术赋能金融业务发展的新趋势，最后给到AI+金融行业发展的格局与机遇洞察。希望通过本报告，为读者呈现2022年AI+金融行业发展的动态与亮点，提供辨析和判断AI+金融行业趋势的方法启发。,48,金融行业,https://pic.iresearch.cn/news/202211/638037687826885649.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4101
4102,2020-2022年酱香型白酒消费趋势白皮书,2022-11-11 13:08:33.0,近年来，酱香型白酒市场逐步集中化，品牌梯队划分明确，呈现出一超多强局面。酱酒市场核心特点包括：产区化、产能化、全国化及全渠道铺设。同时白酒的“场景消费”特征凸显，社交、文化、产品力将成为酱酒企业制胜的“加分项”。预计2025年是酱酒行业产能扩容井喷期，产能扩容预示着酱酒企业综合实力更强，将有更多产品投放市场。除产能扩容能力外，大单品的价格带占位策略、有效的全国化布局也将成为酱企在未来制胜的关键因素。,45,消费者洞察,https://pic.iresearch.cn/news/202211/638037690435040005.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4102
4103,2022年中国企业财税无纸化实践白皮书,2022-11-15 14:47:11.0,本报告聚焦于企业财税业务的无纸化趋势，自金税工程启动以来，我国正在向以数治税迈进，随着数字化电子发票的推广力度加码，无纸化将成为重要方向。除了相关政策，数字化转型和传统工作模式的变革也是重要驱动力。本报告梳理了业务、发票、财务、税务、档案间的关系，构建了财税无纸化能力的全景图，并对各场景下产品的适配进行了深入解读。此外，报告聚焦于建筑行业和汽车行业，分析了这两大行业企业需求，以及展示了相关的实践案例。,27,企业服务,https://pic.iresearch.cn/news/202211/638041204538790816.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4103
4104,2022年中国第三方支付行业研究报告,2022-11-16 15:14:37.0,报告是基于艾瑞数年来对第三方支付行业的研究积累，对新时期、新阶段行业发展现状做深度研判，围绕“B2C及B2B等各类商业模式分类分析、赛道扫描、市场参与者格局、现有市场规模、未来市场空间”等方向展开研究，描绘中国第三方支付行业的发展脉络并定位行业发展阶段。同时，本报告首次进行“iResearch-第三方支付卓越者“评选。报告将围绕“技术能力、业务实践、发展潜力”等关键维度，选择具备领先能力的支付企业，入围「 iResearch：2022年支付科技企业 卓越者榜单 」，并从“团队及管理能力、产品与技术能力、市场能力、战略愿景与愿景实现能力”等维度，对所收录的企业展开介绍。,47,支付行业,https://pic.iresearch.cn/news/202211/638042087479815040.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4104
4105,2022年CHO人才战略调研报告-数字经济篇,2022-11-17 18:00:00.0,在政策、经济和技术等多方面因素驱动下，越来越多企业开始重视数字化转型。人力资源数字化与企业数字化相辅相成，数字化在企业内部的逐渐渗透驱动人力资源数字化快速发展，如何借助数字化工具实现组织提效、把握人才红利等成了越来越多企业的关切。本报告描述现阶段我国企业的人力资源数字化成熟度现状与发展痛点，并提出ATOP人力资源数字化成熟度模型，为企业评估自身人力资源数字化成熟度水平及确定发展路径提供参考依据。,51,企业服务,https://pic.iresearch.cn/news/202211/638042919307767539.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4105
4106,2022年中国家庭科学育儿洞察白皮书,2022-11-21 17:00:00.0,白皮书聚焦于科学育儿领域，从宏观角度，介绍中国目前科学育儿的发展现状及相关政策，突出中国科学育儿特征。同时通过在线用户调研，聚焦0-6岁宝爸、宝妈、祖辈，总结其属性特征，再从科学育儿方向入手，提取出家长们对于科学育儿知识、产品、渠道的看法与难点，结合调研结果和专家访谈结果，对科学育儿做出定义，深入分析目前中国科学育儿的产业发展特点，总结未来中国科学育儿趋势，并为中国家长提供科学育儿建议。,36,教育行业,https://pic.iresearch.cn/news/202211/638046291995207990.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4106
4107,2022-2023年车载空间用户收听行为洞察及趋势报告,2022-11-24 13:13:07.0,报告对车载空间用户收听行为及趋势展开深入分析。综合定性用户深访、定量问卷调研的研究方法，对国内在车载空间有收听行为的用户展开汽车出行特征、音频收听行为、音频内容偏好等内容的研究，以期加深对车载音频行业及用户的了解。,53,消费者洞察,https://pic.iresearch.cn/news/202211/638048924061723041.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4107
4108,2022年中国医疗美容行业研究报告,2022-11-24 13:15:27.0,随着生活水平的提高，消费行为的关注重点逐步从经济物质转向个人的幸福感。从马斯洛的需求阶梯角度来说，医疗美容消费可以覆盖从生存需求中的“健康保障”到高层级需求中的“尊重”与“归属”等。我国的医疗美容服务市场潜力较大，民营医美机构的收益增速较快。同时，行业准入门槛提高，也助力医美服务行业建立公众信誉。本报告聚焦医美行业上游材料，分析在医美赛道持续裂变细分的趋势下，不同材料的发展潜力及未来医美行业的发展方向。,69,医疗健康,https://pic.iresearch.cn/news/202211/638048929515338856.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4108
4109,2022年中国眼镜行业白皮书,2022-11-24 13:51:42.0,从市场环境看，2022年上半年以来，国内疫情多发散发，眼镜制造业出现了从产业链下游逐渐向上游传递的销售冲击。从产品发展看，触网低龄化加重孩子用眼压力，青控产品愈加受到市场青睐，卫健委持续部署多项工作关注青少年眼健康；从品牌认知看，消费者对国产眼镜偏好呈积极转变，国产眼镜产品信心度进一步提升。本报告将从宏观产业动态演变、企业发展模式演进和消费者需求变化等角度出发，洞察眼镜产业的动态演变和经营模式，为后疫情时代的眼镜产业发展给到参考建议。,66,其他,https://pic.iresearch.cn/news/202211/638048947190028413.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4109
4110,中国当代新型恋爱关系白皮书,2022-11-25 15:27:41.0,白皮书主要研究与探讨了现阶段中国年轻人的多种恋爱关系/模式，并且针对区别于传统恋爱的新型恋爱关系进行了深入的剖析。通过当代年轻人的婚恋价值观的深度解读，探寻恋爱内核变化的真正原因，并洞察年轻人对婚恋关系的选择与态度。,47,其他,https://pic.iresearch.cn/news/202211/638049868785862782.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4110
4111,2022年政企数智办公平台行业研究报告,2022-11-28 16:48:31.0,疫情和政策推进远程办公及数字化办公产品渗透，业务系统数字化改革和办公需求升级推进政企办公平台智能化。政企办公平台也从传统信息门户向数智办公平台升级，通过统一的办公入口和开放接口联通、聚合分散的业务系统，提高办公效率和体验，驱动管理模式变革。但不同主体对数智办公平台的需求侧重存在差异，本报告就政企数智办公平台搭建难点、商业模式及服务商优劣势进行分析，帮助政企选择适合自己组织架构和发展模式的数智办公平台。,40,企业服务,https://pic.iresearch.cn/news/202211/638052509859984002.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4111
4112,云服务行业动态及热点研究月报 - 2022年11月,2022-12-07 18:17:04.0,本月报是艾瑞针对整体云服务以及政企数智办公平台等热门赛道在本月产生的热门事件、政策动向、技术革新、招采信息、资本动态等，及重点客户和头部企业的动态信号及标杆案例，进行材料搜集并整理的行业信息监测报告。艾瑞基于云服务行业洞察，捕捉行业最新业态，为读者提供商业见解的初衷，对公开信息进行分行业、分类别的收集整理，并结合多位云服务产业分析师对关键信息的分析洞见，向读者简洁、清晰、深入地展示近期中国云服务市场的变化方向。,37,企业服务,https://pic.iresearch.cn/news/202212/638060338546466740.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4112
4113,2022年10-11月ToB数字化产业投融资月报,2022-12-08 15:08:13.0,艾瑞咨询对ToB数字化产业进行长期跟踪，本报告为2022年10月及11月行业一级市场投融资事件汇编及相关数据分析。2022年10-11月，国内ToB数字化行业融资分别达为45和50次，基于本报告分类，行业数字化、人工智能、数字化软件赛道企业获投次数较多。从融资轮次结构上看，2022年10-11月国内ToB数字化行业天使轮（12次）、Pre-A轮（11次）和A轮（13次）融资的出现的频次较高，C轮及后续轮次的融资较少——ToB数字化行业一级市场活跃度较高，不乏有潜力的新企业，但进入成熟期的ToB数字化企业相对稀缺。,18,企业服务,https://pic.iresearch.cn/news/202212/638061090638998251.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4113
4114,2022年中国数据库研究报告,2022-12-08 15:25:50.0,当前，数据规模爆炸性增长、数据类型愈发丰富、数据应用快速深化。数据库作为最为复杂、跨技术领域最多的基础软件，在数字经济时代其战略性、基础性的地位愈发凸显，是数字基础设施的坚实底座，是数字化转型的核心引擎。近年来全球范围内创新型数据库产品快速涌现，市场格局剧烈变革，我国数据库支持政策不断加码，产业进入重大发展机遇期。,42,AI大数据,https://pic.iresearch.cn/news/202212/638061099853645730.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4114
4115,数字新生态：2022年中国低代码厂商发展白皮书,2022-12-09 17:18:58.0,当前低代码厂商类型主要有原生型、传统型、生态型三种。生态型低代码厂商主打“产品+服务+生态”的模式，这里的生态可分为内部多应用的集成利用与外部合作伙伴的协作，完善低代码产品本身功能、提升自身产品性能的同时也可实现与合作伙伴的生态共建。本报告通过从产品能力、品牌影响力、生态能力三个维度对低代码厂商进行评价，认为产品功能全面、具备一体化开发平台能力，厂商背景雄厚、资金链充裕、客户认可度高的厂商更受市场欢迎，同时具备内部资源链接能力和外部合作伙伴链接能力的厂商更具生态发展优势。此外，报告认为平台一体化、生态模式多样化，从客户以及合作伙伴两个维度拓展生态将是低代码厂商未来的发展模式趋势。,36,企业服务,https://pic.iresearch.cn/news/202212/638062031630572899.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4115
4116,2022年中国医疗科技行业研究报告,2022-12-12 17:38:08.0,近年来，“云数物智移”等数字技术蓬勃发展，这些技术的集成在疾病监控、辅助决策、健康管理等方面发挥了重要的作用，为现代化智慧医疗的建设提供了技术支持，使患者就医更从容，医者行医更轻松，政府治理更高效，进一步助推了我国医疗卫生体系的发展。艾瑞认为，随着更多新兴技术与医疗场景的逐步融合，科技将会赋能医疗“底色”，加速智慧医疗建设的进程，医疗科技行业方兴日盛。,64,医疗健康,https://pic.iresearch.cn/news/202212/638064635005438835.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4116
4117,2022年中国智能语音转写行业研究报告,2022-12-14 19:02:08.0,智能语音转写作为语音识别技术的产品应用，已被广泛应用于办公会议与字幕生成场景，并在远程办公、新媒体、国际化交流的需求背景下，未来保持强劲市场增长力。对此，艾瑞发布《中国智能语音转写行业研究报告》，确立智能语音转写服务的范围定义，描绘智能语音转写服务的产业图谱与需求市场，梳理智能语音转写服务在 SaaS 软件服务及本地解决方案的不同产品形式、商业模式及厂商格局，并为中国智能语音转写行业的趋势发展提供分析判断，希望通过本报告，为读者呈现中国智能语音转写的产业发展背景、行业厂商动态、产品发展机遇的多维视角，欢迎各界探讨指正。,43,企业服务,https://pic.iresearch.cn/news/202212/638066413604188714.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4117
4118,2022年算力网络全景洞察白皮书,2022-12-14 19:04:06.0,算力网络从2019年提出至今，由三大运营商牵头产业链各方参与者共同搭建。目前算力网络架构蓝图初步成型，正从构想转向落地实践，并以算网协同为阶段性目标，向着“泛在调度”的大方向前进。随着算力网络建设的推进，算网融合还有较多待统一的标准体系和需要攻克的技术难点，要求更多产业链参与者提供技术或应用支撑。白皮书从运营商视角，对算力网络各层级搭建的主要需求和产业链合作方向展开阐述，推进算力网络多方合作和产业应用。同时建立算力网络成熟度评价体系，帮助运营商和合作伙伴衡量算网建设进度，调整发力方向。,36,企业服务,https://pic.iresearch.cn/news/202212/638066415068090567.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4118
4119,2022年中国企业级SaaS行业研究报告,2022-12-19 15:10:09.0,受宏观经济影响，全球范围内SaaS行业发展放缓，美国SaaS巨头遭遇业绩下滑，国内SaaS市场规模增速下滑明显，2021年中国企业级SaaS市场规模为728亿元，同比增速由2020年的48.7%下降到35.2%，相比于疫情爆发之初的乐观预期，目前认为宏观经济下行带来了更大的压力，企业SaaS总需求收缩将使得行业增速大幅下滑，预计2022年，SaaS行业的增速将首次下滑至10%以下。本报告首先着眼于全球市场，分析在富有挑战的经济环境下的新模式新机会，进而对中国SaaS市场的规模、细分结构、估值情况展开分析，其次分析了产业链中渠道商与云市场两类角色，并对SaaS和低代码加以对比，最终展望行业发展前景。,57,企业服务,https://pic.iresearch.cn/news/202212/638070583836898601.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4119
4120,2022年数字时代应用可持续性架构与验证白皮书,2022-12-23 17:00:00.0,在数字化时代的今天，应用可持续性不仅在一般商业领域与经济效益直接相关，而且在公共服务领域关系国计民生。然而，在用户数量、网络流量不断增加，应用复杂程度不断增加，IT 软硬件技术快速更新迭代的整体背景下，应用可持续性的落地面临系列挑战。对此，本报告提出应用可持续性架构设计思想和特征，列举核心的应用可持续性架构验证指标体系，旨在为实现应用可持续性提供落地指引。,81,企业服务,https://pic.iresearch.cn/news/202212/638074023020793512.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4120
4121,2022年中国大型企业数字化升级路径研究,2022-12-26 14:13:36.0,由于大型企业的数字化需求旺盛、购买力充足，因此国内成熟的数字化服务商普遍以大型企业为核心客户。大型企业与数字化服务商的供需磨合决定了我国数字化市场的形态，造就了我国数字化市场与海外市场的差异。本报告聚焦国内大型企业的数字化转型市场，报告第一章从实证角度综述我国大型企业数字化市场，并分析了各行业大型企业近年来的主要数字化战略；报告第二章结合单个企业内部数字化发展的步骤和数字化产业演化的整体路径，对国内大型企业开展数字化转型升级的方式、路径和结构进行了解析；报告第三章列举了大型企业数字化市场的代表性特征，以及对市场形态和行为的影响；报告第五章结合二十大政策，对我国企业数字化市场未来发展趋势进行了展望。,82,企业服务,https://pic.iresearch.cn/news/202212/638076653610361587.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4121
4122,2022年碳中和领域研究及锂电制造市场研究报告,2022-12-26 14:18:50.0,碳中和时代，能源结构、能源生产方式将发生根本变化，应依靠绿色科技进步，驱动颠覆性技术创新。从而各个领域供需端实现“高附加值”“低能耗”，优化产业结构。碳中和的核心路径主要有三方面。零碳绿色能源生产；低碳减碳实现产业结构转型和负碳管碳实现可持续循环。其中电力、交通和工业由于是我国三大二氧化碳排放源，成为了主要碳排放主体。在实现碳中和的过程中三个领域展现出不同的发展逻辑和投资机会。电力领域 “电力脱碳”将是我国未来电力供给发展的主要逻辑，如开发使用清洁能源（光伏、风电等）、储能技术成熟化等。交通领域运输电气化是碳中和成熟确定性最强的领域，动力电池高性能全方位布局将成为主要支撑点。其中被称为“锂电池之父”的约翰·B.古迪纳夫认为锂电池的体积更小、容积更大、使用方式更稳定，促使其快速实现商业化。让锂离子电池从手机到笔记本电脑、电动汽车等领域广泛应用，确立了当今社会无线、无化石燃料的基础，开创了新能源动力改变我们生产生活的新局面。,40,新能源,https://pic.iresearch.cn/news/202212/638076613288928959.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4122
4123,2022年中国智慧园区市场洞察报告,2022-12-26 14:30:52.0,后疫情时代，数字技术加速融入社会发展的各行各业，改变着人们的生产生活方式，随着城市化的加速发展，城市生产生活正在演进出新的需求和范式，园区作为城市发展的重要单元同样在不断地进行演进与迭代，智慧园区发展理念应运而生，并已成为当今城市规划和社会发展的关注焦点。在智慧园区建设的过程中，除基础的数字化平台架构搭建以外，长期而言更需要满足不同关联主体的需求，如对园区资产持有方和运营方而言，需要高效智能的管理、精准对接的招商工具、绿色节能的平台设施；对园区在驻企业而言，其需求点主要体现在数字化赋能生产经营环节降本增效和便捷链接各类企业服务资源；从在园区办公、生活的个体角度出发，良好的办公环境，以及完善的服务配套则是首要需求。研究智慧园区行业发展情况，梳理智慧园区建设发展业务开展情况，有助于帮助行业相关主体更进一步明晰智慧园区建设的生态打法、市场需求，从而实现精准触达、迭代优化。,37,企业服务,https://pic.iresearch.cn/news/202212/638076614456035124.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4123
4124,2022年中国大数据分析平台行业研究报告,2022-12-29 13:01:17.0,大数据分析平台逐渐由产品态转向集成态，行业边界模糊。在技术架构上，主要包含数据采集与存储、计算、分析与决策三个层级。在 OLAP 之上融合了深度学习等 AI 领先技术，在提升数据分析深度和广度的同时，也极大增加了数据服务在业务侧的低门槛和友好性，满足用户运用数据分析驱动业务发展的需求。搭建平台前用户首先需要明确自身的数据体量和业务场景需求。在明确大数据分析平台需要具备的基本功能后，再决定平台搭建过程中大数据处理框架和工具选型和搭建。,50,企业服务,https://pic.iresearch.cn/news/202212/638079158699128064.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4124
4125,2022年中国品牌主私域场景下的互动路径研究报告,2022-12-30 15:14:45.0,互动是私域运营的本质。区别于此前私域宏观层的研究，《2022年中国品牌主私域场景下的互动路径研究》将以微观互动路径为切入点，分析私域互动的价值点，并通过对社群互动、弹幕/评论互动、1V1互动、活动互动的开展渠道、运营策略的探讨，展现不同互动路径的差异化特征。同时，报告对私域互动用户侧的反馈进行了调研，以期对品牌主认知提供一定参考。,39,媒体文娱,https://pic.iresearch.cn/news/202212/638080101148650336.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4125
4126,中国基础云市场数据追踪系列报告 - 2022上半年,2023-01-03 17:58:20.0,从云市场的角度看，2022上半年中国基础云总体云服务市场规模为1956亿元，增速为20.8%。存量市场云消耗不足，增量市场云投入有限，共同导致2022上半年整体云市场增速放缓。从市场结构看，公有云仍为市场底座，非公有云市场增速略有提升。从厂商角度看，外部环境变化导致头部云厂商市场份额均不同程度下滑。,18,企业服务,https://pic.iresearch.cn/news/202301/638083656006845989.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4126
4127,2022年中国母婴及纸尿裤产业发展洞察,2023-01-09 15:39:18.0,随着90后消费者对于国产品牌的接纳度逐渐提升，中国母婴企业发力中国母婴品牌的发展，且随着电商文化以及IP文化渗透，尤其以中国婴儿纸尿裤市场为代表，得以扭转“中国代工制造”的格局到“中国品牌质造”，实现国内婴儿纸尿裤品牌强势突围。另随着电商的发展，孕婴家庭对于婴儿纸尿裤使用习惯的养成，以及新生儿数量及组成结构的变化，预计2026年中婴儿纸尿裤市场规模将达到635亿元，2021-2026年复合增长率约为8.1%。本报告首先着眼于母婴大消费市场，围绕孕产妇和0-14岁婴幼童人群需求发展展开分析，进而对中国婴儿纸尿裤市场市场规模、行业发展现状、生产材料与工艺、以及行业未来发展展开分析，并针对具有代表性母婴大消费企业及纸尿裤品牌在产品研发、生产技术、营销模式以及商业模式等方面进行独特发展优势进行分析，展望中国婴儿纸尿裤行业的发展。,42,其他,https://pic.iresearch.cn/news/202301/638088755852403350.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4127
4128,云服务行业动态及热点研究月报 - 2022年12月,2023-01-10 15:37:57.0,本月报是艾瑞针对整体云服务以及算力网络、企业级SaaS、低代码等热门赛道在本月产生的热门事件、政策动向、技术革新、招采信息、资本动态等，及重点客户和头部企业的动态信号及标杆案例，进行材料搜集并整理的行业信息监测报告。艾瑞基于云服务行业洞察，捕捉行业最新业态，为读者提供商业见解的初衷，对公开信息进行分行业、分类别的收集整理，并结合多位云服务产业分析师对关键信息的分析洞见，向读者简洁、清晰、深入地展示近期中国云服务市场的变化方向。,38,企业服务,https://pic.iresearch.cn/news/202301/638089619124311638.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4128
4129,2022年12月ToB数字化产业投融资月报,2023-01-11 16:47:05.0,艾瑞咨询对ToB数字化产业进行长期跟踪，本报告为2022年12月行业一级市场投融资事件汇编及相关数据分析。2022年12月，国内ToB数字化行业融资59次，基于本报告分类，行业数字化、物联网、数字化软件赛道企业获投次数较多。从融资轮次结构上看，2022年12月国内ToB数字化行业A轮、战略投资和天使轮融资的出现的频次较高。,15,企业服务,https://pic.iresearch.cn/news/202301/638090525398116512.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4129
4130,2023年美妆和家清产品消费者洞察报告,2023-01-11 16:51:15.0,本报告聚焦彩妆、护肤、家庭清洁为代表的快消品市场，结合消费者调研数据，从消费需求、消费场景、品类发展、品牌格局等维度深入分析，剖析行业市场的营销现状和趋势。帮助快消品牌更好地理解消费者需求现状，优化线上触达消费者的策略。,55,消费者洞察,https://pic.iresearch.cn/news/202301/638090526798468504.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4130
4131,2022年中国影像数字化行业研究报告,2023-01-12 16:00:23.0,影像数字化是以推动影像采集和处理环节的升级为使命，依托于数字化的手段，融合智能化的影像技术和算法，为影像领域带来的新风向。本报告聚焦更具通用属性的狭义影像数字化，即以美学应用为核心的影像数字化领域，并分别从商业摄影、医美美妆、零售营销、内容设计四大场景展开详细分析，明确影像数字化厂商的竞争壁垒。随着消费者生活品质和审美水平的提升，影像需求趋于精致化、多样化，影像数字化厂商将迎来广阔的成长空间。本报告首先着眼于行业全局，界定影像数字化行业的概念，分析其驱动力与价值，进而对中国典型厂商、市场规模展开分析，最终展望行业发展前景。,33,企业服务,https://pic.iresearch.cn/news/202301/638091360410128951.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4131
4132,2022年中国小微企业云财税行业研究报告,2023-01-13 14:43:38.0,近年来，云计算、AI等技术逐渐普及，财税数字化门槛持续降低。小微企业抓住红利，在外部竞争加剧的环境下，借助财税软件，主动寻求转型升级。另一方面，财税SaaS产品已逐渐成熟，可以提供包括企业记账、发票管理、费控报销、财务代账、税务筹划等一揽子数智商业服务。可以预见，未来数字化水平在小微企业中还将持续加深，业界聚焦于业财融合，打通业财壁垒。财税SaaS跳脱出财务单核模式，向业财双核驱动的企业综合管理转型。本报告在小微企业财税数字化意识觉醒的基础上，从云财税产品角度出发，梳理产业图谱并分析需求市场，描绘不同产品形式及商业格局，判断业财融合在小微企业中的需求、现状及发展趋势。,34,企业服务,https://pic.iresearch.cn/news/202301/638092178923260653.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=4132
